date;week;weekday;value;target;category;place
15/02/13 00:00;48;5;149,8;Столовая;Питание;Россия
15/02/13 00:00;48;5;205;Кафе Гурман;Питание;Россия
15/02/13 00:00;48;5;82,15;Защитная пленка для HTC Desire V x2;Хозяйство/Расходники;Россия
15/02/13 00:00;48;5;83,68;Зарядное устройство Micro USB;Хозяйство/Техника;Россия
15/02/13 00:00;48;5;258;Горожанка;Питание;Россия
16/02/13 00:00;48;6;300;Оплавка парафином;Досуг/Сноуборд;Россия
16/02/13 00:00;48;6;1000;Каскад;Досуг/Сноуборд;Россия
16/02/13 00:00;48;6;500;Панорама;Досуг/Сноуборд;Россия
16/02/13 00:00;48;6;150;Прокат сноуборда;Досуг/Сноуборд;Россия
16/02/13 00:00;48;6;130;Перекати поле;Питание;Россия
16/02/13 00:00;48;6;258;;Питание;Россия
16/02/13 00:00;48;6;160;;Питание;Россия
16/02/13 00:00;48;6;600;Жилье;Досуг/Сноуборд;Россия
16/02/13 00:00;48;6;170;;Благотворительность;Россия
17/02/13 00:00;48;7;90;;Досуг/Сноуборд;Россия
17/02/13 00:00;48;7;334;Перекати поле;Питание;Россия
17/02/13 00:00;48;7;80;Кафе Гурман;Питание;Россия
17/02/13 00:00;48;7;200;Подъемник;Досуг/Сноуборд;Россия
17/02/13 00:00;48;7;1400;Трансфер;Досуг/Сноуборд;Россия
18/02/13 00:00;49;1;86,5;Столовая;Питание;Россия
19/02/13 00:00;49;2;25;Вода;Питание;Россия
19/02/13 00:00;49;2;930;Карта памяти microSDHC Silicon Power 32GB Class 10;Хозяйство/Техника;Россия
19/02/13 00:00;49;2;57,34;Ополаскиватель для рта;Гигиена;Россия
19/02/13 00:00;49;2;713,66;Горожанка;Питание;Россия
19/02/13 00:00;49;2;1500;Батут;Досуг;Россия
20/02/13 00:00;49;3;93,8;Столовая;Питание;Россия
20/02/13 00:00;49;3;32;Булочки;Питание;Россия
20/02/13 00:00;49;3;232,95;;Питание;Россия
20/02/13 00:00;49;3;35,05;Зубная паста;Гигиена;Россия
21/02/13 00:00;49;4;76,4;Столовая;Питание;Россия
21/02/13 00:00;49;4;40;;Транспорт;Россия
21/02/13 00:00;49;4;47,4;;Питание;Россия
22/02/13 00:00;49;5;80;Кафе;Питание;Россия
24/02/13 00:00;49;7;1200;Трансфер;Досуг/Сноуборд;Россия
24/02/13 00:00;49;7;150;Жилье;Досуг/Сноуборд;Россия
24/02/13 00:00;49;7;300;Солнечное сияние;Досуг/Сноуборд;Россия
24/02/13 00:00;49;7;80;Солнечное сияние;Питание;Россия
24/02/13 00:00;49;7;115;Кафе;Питание;Россия
25/02/13 00:00;50;1;33;Булочки;Питание;Россия
25/02/13 00:00;50;1;350;На 23.02 и 08.03;Досуг;Россия
25/02/13 00:00;50;1;103,3;Столовая;Питание;Россия
25/02/13 00:00;50;1;18,74;Зубная щетка;Гигиена;Россия
25/02/13 00:00;50;1;761,26;Торты на работу;Благотворительность;Россия
26/02/13 00:00;50;2;150;65449;Жильё/Электроэнергия;Россия
26/02/13 00:00;50;2;10200;;Жильё/Аренда;Россия
26/02/13 00:00;50;2;108,7;Столовая;Питание;Россия
26/02/13 00:00;50;2;23;;Транспорт;Россия
26/02/13 00:00;50;2;39;Пирог;Питание;Россия
26/02/13 00:00;50;2;123,34;Аккумулятор для стационарного телефона;Хозяйство/Расходники;Россия
26/02/13 00:00;50;2;5100,02;Запчасти с ChainReactionCycles;Досуг/Велосипед;Россия
27/02/13 00:00;50;3;26;Булочки;Питание;Россия
27/02/13 00:00;50;3;40;Молоко;Питание;Россия
27/02/13 00:00;50;3;100;Столовая;Питание;Россия
28/02/13 00:00;50;4;30;Булочки;Питание;Россия
28/02/13 00:00;50;4;131,4;Столовая;Питание;Россия
28/02/13 00:00;50;4;700;;Связь/Интернет;Россия
28/02/13 00:00;50;4;200;;Связь/Телефон;Россия
28/02/13 00:00;50;4;377;Горожанка;Питание;Россия
01/03/13 00:00;50;5;32;Булочки;Питание;Россия
01/03/13 00:00;50;5;73,6;Столовая;Питание;Россия
02/03/13 00:00;50;6;39;Газпром;Питание;Россия
02/03/13 00:00;50;6;600;Аренда квартиры;Досуг/Сноуборд;Россия
02/03/13 00:00;50;6;50;Такси;Досуг/Сноуборд;Россия
02/03/13 00:00;50;6;1000;Каскад;Досуг/Сноуборд;Россия
02/03/13 00:00;50;6;180;Панорама;Досуг/Сноуборд;Россия
02/03/13 00:00;50;6;220;Таверна;Питание;Россия
02/03/13 00:00;50;6;250;Чибис;Питание;Россия
02/03/13 00:00;50;6;200;;Связь/Телефон;Россия
02/03/13 00:00;50;6;100;;Прочие;Россия
03/03/13 00:00;50;7;100;Такси;Досуг/Сноуборд;Россия
03/03/13 00:00;50;7;820,5;Кузбасс;Досуг/Сноуборд;Россия
03/03/13 00:00;50;7;300;Ратрак;Досуг/Сноуборд;Россия
04/03/13 00:00;51;1;700;Трансфер;Досуг/Сноуборд;Россия
04/03/13 00:00;51;1;24;Булочки;Питание;Россия
04/03/13 00:00;51;1;80;Кафе Гурман;Питание;Россия
04/03/13 00:00;51;1;80;Газпром;Питание;Россия
04/03/13 00:00;51;1;119;Столовая;Питание;Россия
04/03/13 00:00;51;1;148;Квас, фисташки;Питание;Россия
04/03/13 00:00;51;1;138,94;Стиральный порошок;Гигиена;Россия
04/03/13 00:00;51;1;101,06;Бальзам для волос;Гигиена;Россия
05/03/13 00:00;51;2;25;Булочки;Питание;Россия
05/03/13 00:00;51;2;98,9;Столовая;Питание;Россия
05/03/13 00:00;51;2;800;Ремонт куртки и штанов;Прочие;Россия
05/03/13 00:00;51;2;50;Ремонт рюкзака;Прочие;Россия
05/03/13 00:00;51;2;91;Печенье;Питание;Россия
05/03/13 00:00;51;2;22;Хлеб;Питание;Россия
06/03/13 00:00;51;3;1500;Трансфер;Досуг/Сноуборд;Россия
06/03/13 00:00;51;3;102;Столовая;Питание;Россия
06/03/13 00:00;51;3;253,1;Чай девушкам на работу;Благотворительность;Россия
06/03/13 00:00;51;3;190;Лампочка в Радиотехнике;Хозяйство/Расходники;Россия
06/03/13 00:00;51;3;45;Крем после бритья;Гигиена;Россия
06/03/13 00:00;51;3;1,6;;Благотворительность;Россия
06/03/13 00:00;51;3;157,25;Туалетная бумага, кондиционер для белья;Гигиена;Россия
06/03/13 00:00;51;3;358,75;Горожанка;Питание;Россия
07/03/13 00:00;51;4;80;Цветы девушкам на работу;Благотворительность;Россия
07/03/13 00:00;51;4;18;;Транспорт;Россия
07/03/13 00:00;51;4;117,15;Гермочехол для телефона;Хозяйство/Расходники;Россия
08/03/13 00:00;51;5;75;;Питание;Россия
08/03/13 00:00;51;5;50;Такси;Досуг/Сноуборд;Россия
08/03/13 00:00;51;5;100;Камера хранения;Досуг/Сноуборд;Россия
08/03/13 00:00;51;5;500;Каскад;Досуг/Сноуборд;Россия
08/03/13 00:00;51;5;315;Таверна;Питание;Россия
08/03/13 00:00;51;5;500;Каскад;Досуг/Сноуборд;Россия
08/03/13 00:00;51;5;1200;Жилье;Досуг/Сноуборд;Россия
08/03/13 00:00;51;5;200;;Связь/Телефон;Россия
09/03/13 00:00;51;6;50;Такси;Транспорт;Россия
09/03/13 00:00;51;6;200;Чибис;Питание;Россия
09/03/13 00:00;51;6;50;Такси;Досуг/Сноуборд;Россия
09/03/13 00:00;51;6;194;Уют;Питание;Россия
09/03/13 00:00;51;6;100;Такси;Досуг/Сноуборд;Россия
09/03/13 00:00;51;6;200;Подъемник;Досуг/Сноуборд;Россия
10/03/13 00:00;51;7;100;Такси;Досуг/Сноуборд;Россия
10/03/13 00:00;51;7;500;Каскад;Досуг/Сноуборд;Россия
10/03/13 00:00;51;7;405;Пуля 2;Питание;Россия
10/03/13 00:00;51;7;200;Каскад;Досуг/Сноуборд;Россия
10/03/13 00:00;51;7;126;;Питание;Россия
10/03/13 00:00;51;7;179;Кукуруза;Питание;Россия
10/03/13 00:00;51;7;20;Дорожник;Питание;Россия
11/03/13 00:00;52;1;18;;Транспорт;Россия
11/03/13 00:00;52;1;109;Столовая;Питание;Россия
11/03/13 00:00;52;1;123;Корзинки с ягодами;Питание;Россия
12/03/13 00:00;52;2;31;Булочки;Питание;Россия
12/03/13 00:00;52;2;270;Страховка от клеша;Медицина;Россия
12/03/13 00:00;52;2;103,7;Столовая;Питание;Россия
12/03/13 00:00;52;2;128;Печенье;Питание;Россия
13/03/13 00:00;52;3;244;Горожанка;Питание;Россия
14/03/13 00:00;52;4;30;Булочки;Питание;Россия
14/03/13 00:00;52;4;86,3;Столовая;Питание;Россия
14/03/13 00:00;52;4;304;Горожанка;Питание;Россия
15/03/13 00:00;52;5;103,9;Столовая;Питание;Россия
15/03/13 00:00;52;5;39;Пирог с маком;Питание;Россия
16/03/13 00:00;52;6;50;Такси;Досуг/Сноуборд;Россия
16/03/13 00:00;52;6;500;Каскад;Досуг/Сноуборд;Россия
16/03/13 00:00;52;6;500;Каскад;Досуг/Сноуборд;Россия
16/03/13 00:00;52;6;300;Панорама;Досуг/Сноуборд;Россия
16/03/13 00:00;52;6;100;Панорама;Досуг/Сноуборд;Россия
16/03/13 00:00;52;6;200;Шашлык;Питание;Россия
16/03/13 00:00;52;6;50;Такси;Досуг/Сноуборд;Россия
16/03/13 00:00;52;6;606,3;Чибис;Досуг/Сноуборд;Россия
16/03/13 00:00;52;6;800;Банданы;Досуг/Сноуборд;Россия
16/03/13 00:00;52;6;200;Подъемник;Досуг/Сноуборд;Россия
17/03/13 00:00;52;7;50;Такси;Досуг/Сноуборд;Россия
17/03/13 00:00;52;7;40;Панорама;Досуг/Сноуборд;Россия
17/03/13 00:00;52;7;115;Фристайл;Досуг/Сноуборд;Россия
17/03/13 00:00;52;7;50;Такси;Досуг/Сноуборд;Россия
17/03/13 00:00;52;7;165;Газпром;Питание;Россия
17/03/13 00:00;52;7;1000;Бензин;Досуг/Сноуборд;Россия
17/03/13 00:00;52;7;18;;Транспорт;Россия
17/03/13 00:00;52;7;200;;Связь/Телефон;Россия
18/03/13 00:00;53;1;37;Булочки;Питание;Россия
18/03/13 00:00;53;1;300;Соляная пещера;Медицина;Россия
18/03/13 00:00;53;1;70;Блины;Питание;Россия
19/03/13 00:00;53;2;182;Горожанка;Питание;Россия
19/03/13 00:00;53;2;29;Булочки;Питание;Россия
19/03/13 00:00;53;2;30,34;HDR Камера;Досуг;Россия
20/03/13 00:00;53;3;139;Мука, сахар, творог;Питание;Россия
20/03/13 00:00;53;3;3146,5;Вампирчик;Хозяйство/Техника;Россия
20/03/13 00:00;53;3;23;Кефир;Питание;Россия
21/03/13 00:00;53;4;500;ЕТК;Транспорт;Россия
21/03/13 00:00;53;4;123;Квас, орешки;Питание;Россия
21/03/13 00:00;53;4;30;Варенец;Питание;Россия
22/03/13 00:00;53;5;219;Супермаркет;Питание;Россия
22/03/13 00:00;53;5;110;;Питание;Россия
22/03/13 00:00;53;5;188;Горожанка;Питание;Россия
23/03/13 00:00;53;6;23;;Транспорт;Россия
23/03/13 00:00;53;6;23;;Транспорт;Россия
23/03/13 00:00;53;6;165;Супермаркет;Питание;Россия
23/03/13 00:00;53;6;74,5;Крокант;Питание;Россия
23/03/13 00:00;53;6;650;Прокат;Досуг;Россия
24/03/13 00:00;53;7;23;;Транспорт;Россия
24/03/13 00:00;53;7;450;Подъемник;Досуг/Сноуборд;Россия
24/03/13 00:00;53;7;250;Подушка;Досуг/Сноуборд;Россия
24/03/13 00:00;53;7;110;Курица;Питание;Россия
24/03/13 00:00;53;7;101,66;На википедию;Благотворительность;Россия
25/03/13 00:00;54;1;32;Перчатки, шприцы;Хозяйство/Расходники;Россия
25/03/13 00:00;54;1;166;Горожанка;Питание;Россия
26/03/13 00:00;54;2;30;Булочки;Питание;Россия
26/03/13 00:00;54;2;400;Прокат лыж;Досуг;Россия
26/03/13 00:00;54;2;162;Горожанка;Питание;Россия
26/03/13 00:00;54;2;40;Зубная паста;Гигиена;Россия
26/03/13 00:00;54;2;113;Трансфер;Досуг/Велосипед;Россия
27/03/13 00:00;54;3;12;Булочка;Питание;Россия
27/03/13 00:00;54;3;176;Столовая;Питание;Россия
27/03/13 00:00;54;3;50;65556;Жильё/Электроэнергия;Россия
27/03/13 00:00;54;3;23;;Транспорт;Россия
27/03/13 00:00;54;3;23;;Транспорт;Россия
27/03/13 00:00;54;3;100;Пицца;Питание;Россия
27/03/13 00:00;54;3;10200;;Жильё/Аренда;Россия
27/03/13 00:00;54;3;27,98;Защитная пленка на LG Optimus One;Благотворительность;Россия
28/03/13 00:00;54;4;28;Булочки;Питание;Россия
28/03/13 00:00;54;4;127;Печенье;Питание;Россия
28/03/13 00:00;54;4;136;Горожанка;Питание;Россия
28/03/13 00:00;54;4;250;Подушка;Досуг/Сноуборд;Россия
28/03/13 00:00;54;4;200;;Связь/Телефон;Россия
29/03/13 00:00;54;5;27;Булочки;Питание;Россия
29/03/13 00:00;54;5;60;Беляш, чебурек;Питание;Россия
29/03/13 00:00;54;5;1040;Боулинг;Досуг;Россия
29/03/13 00:00;54;5;184;;Питание;Россия
30/03/13 00:00;54;6;375;;Питание;Россия
01/04/13 00:00;55;1;30;Булочки;Питание;Россия
01/04/13 00:00;55;1;100;Горожанка;Питание;Россия
01/04/13 00:00;55;1;120;Вафли;Питание;Россия
02/04/13 00:00;55;2;30;Булочки;Питание;Россия
02/04/13 00:00;55;2;105,4;Патерсон;Питание;Россия
02/04/13 00:00;55;2;250;Подушка;Досуг/Сноуборд;Россия
02/04/13 00:00;55;2;730;;Связь/Интернет;Россия
03/04/13 00:00;55;3;113;Пироженное;Питание;Россия
03/04/13 00:00;55;3;55,21;Горожанка;Питание;Россия
03/04/13 00:00;55;3;711,8;Фитоцентр;Медицина;Россия
03/04/13 00:00;55;3;765;Сплав;Досуг;Россия
04/04/13 00:00;55;4;37;Булочки;Питание;Россия
04/04/13 00:00;55;4;116;Столовая;Питание;Россия
04/04/13 00:00;55;4;30;Крона;Хозяйство/Расходники;Россия
04/04/13 00:00;55;4;250;Подушка;Досуг/Сноуборд;Россия
04/04/13 00:00;55;4;45;;Питание;Россия
05/04/13 00:00;55;5;7;Булочка;Питание;Россия
05/04/13 00:00;55;5;220;Чайник;Хозяйство/Техника;Россия
05/04/13 00:00;55;5;105,3;Патерсон;Питание;Россия
06/04/13 00:00;55;6;224;;Питание;Россия
07/04/13 00:00;55;7;58;;Транспорт;Россия
07/04/13 00:00;55;7;40;;Транспорт;Россия
07/04/13 00:00;55;7;153;;Питание;Россия
07/04/13 00:00;55;7;23;;Транспорт;Россия
07/04/13 00:00;55;7;250;Подушка;Досуг/Сноуборд;Россия
08/04/13 00:00;56;1;206,9;;Питание;Россия
09/04/13 00:00;56;2;17;;Хозяйство/Расходники;Россия
09/04/13 00:00;56;2;60;;Хозяйство/Расходники;Россия
09/04/13 00:00;56;2;50;;Хозяйство/Расходники;Россия
09/04/13 00:00;56;2;149;;Питание;Россия
09/04/13 00:00;56;2;62;;Питание;Россия
09/04/13 00:00;56;2;30;;Питание;Россия
10/04/13 00:00;56;3;29;;Питание;Россия
10/04/13 00:00;56;3;100;На подарок;Благотворительность;Россия
10/04/13 00:00;56;3;264;;Питание;Россия
10/04/13 00:00;56;3;60;;Гигиена;Россия
10/04/13 00:00;56;3;50;;Хозяйство/Расходники;Россия
10/04/13 00:00;56;3;920;;Благотворительность;Россия
11/04/13 00:00;56;4;1500;Батут;Досуг;Россия
11/04/13 00:00;56;4;30;;Питание;Россия
11/04/13 00:00;56;4;124;Горожанка;Питание;Россия
11/04/13 00:00;56;4;350;;Благотворительность;Россия
12/04/13 00:00;56;5;26;;Питание;Россия
12/04/13 00:00;56;5;61;;Питание;Россия
12/04/13 00:00;56;5;130;;Питание;Россия
12/04/13 00:00;56;5;341;;Питание;Россия
12/04/13 00:00;56;5;500;;Связь/Телефон;Россия
13/04/13 00:00;56;6;1000;Каскад;Досуг/Сноуборд;Россия
13/04/13 00:00;56;6;100;Панорама;Досуг/Сноуборд;Россия
13/04/13 00:00;56;6;700;Квартира;Досуг/Сноуборд;Россия
13/04/13 00:00;56;6;300;Чибис;Питание;Россия
13/04/13 00:00;56;6;39;Морковь;Питание;Россия
13/04/13 00:00;56;6;100;Подъемник;Досуг/Сноуборд;Россия
14/04/13 00:00;56;7;100;Каскад;Досуг/Сноуборд;Россия
14/04/13 00:00;56;7;201;Юрта;Питание;Россия
14/04/13 00:00;56;7;850;Бензин;Досуг/Сноуборд;Россия
14/04/13 00:00;56;7;29;;Питание;Россия
16/04/13 00:00;57;2;30;Булочки;Питание;Россия
16/04/13 00:00;57;2;20;;Питание;Россия
16/04/13 00:00;57;2;109;;Питание;Россия
17/04/13 00:00;57;3;20;Булочки;Питание;Россия
17/04/13 00:00;57;3;990;;Медицина;Россия
17/04/13 00:00;57;3;1250;Переключатель;Досуг/Велосипед;Россия
17/04/13 00:00;57;3;23;;Транспорт;Россия
17/04/13 00:00;57;3;216,94;;Гигиена;Россия
17/04/13 00:00;57;3;198,06;;Питание;Россия
17/04/13 00:00;57;3;2554;Спальник, коврик;Досуг/Инвентарь;Россия
17/04/13 00:00;57;3;8030;Фотоаппарат;Хозяйство/Техника;Россия
18/04/13 00:00;57;4;27;;Питание;Россия
18/04/13 00:00;57;4;206;;Питание;Россия
18/04/13 00:00;57;4;645,5;Радиотехника;Хозяйство/Техника;Россия
18/04/13 00:00;57;4;70;;Питание;Россия
18/04/13 00:00;57;4;30;;Питание;Россия
19/04/13 00:00;57;5;62,36;Защитная пленка;Благотворительность;Россия
19/04/13 00:00;57;5;38;;Питание;Россия
19/04/13 00:00;57;5;86;;Питание;Россия
19/04/13 00:00;57;5;180;;Питание;Россия
19/04/13 00:00;57;5;190;Камера;Досуг/Сноуборд;Россия
19/04/13 00:00;57;5;220;Установка переключателя;Досуг/Сноуборд;Россия
20/04/13 00:00;57;6;400;Кальян;Досуг;Россия
20/04/13 00:00;57;6;39;;Питание;Россия
21/04/13 00:00;57;7;350;;Досуг;Россия
21/04/13 00:00;57;7;23;;Транспорт;Россия
21/04/13 00:00;57;7;80;;Питание;Россия
22/04/13 00:00;58;1;23;;Питание;Россия
22/04/13 00:00;58;1;17;;Транспорт;Россия
22/04/13 00:00;58;1;306;;Питание;Россия
22/04/13 00:00;58;1;912;Коврик Freetime;Досуг/Инвентарь;Россия
23/04/13 00:00;58;2;13;;Питание;Россия
23/04/13 00:00;58;2;800;Belle;Гигиена;Россия
23/04/13 00:00;58;2;133;;Питание;Россия
24/04/13 00:00;58;3;148;;Питание;Россия
24/04/13 00:00;58;3;48;;Питание;Россия
25/04/13 00:00;58;4;10200;;Жильё/Аренда;Россия
25/04/13 00:00;58;4;150;65717;Жильё/Электроэнергия;Россия
25/04/13 00:00;58;4;20;;Транспорт;Россия
25/04/13 00:00;58;4;146;;Питание;Россия
26/04/13 00:00;58;5;838;;Питание;Россия
27/04/13 00:00;58;6;116;;Питание;Россия
27/04/13 00:00;58;6;363;;Досуг;Россия
27/04/13 00:00;58;6;48;;Транспорт;Россия
28/04/13 00:00;58;7;36;;Питание;Россия
28/04/13 00:00;58;7;40;;Питание;Россия
28/04/13 00:00;58;7;139,11;Порошок;Гигиена;Россия
28/04/13 00:00;58;7;107,89;;Гигиена;Россия
29/04/13 00:00;59;1;28;;Питание;Россия
29/04/13 00:00;59;1;516,2;;Питание;Россия
29/04/13 00:00;59;1;924;Аккумуляторы Varta;Хозяйство/Расходники;Россия
29/04/13 00:00;59;1;20,6;;Медицина;Россия
29/04/13 00:00;59;1;451;;Питание;Россия
29/04/13 00:00;59;1;150;;Связь/Интернет;Россия
30/04/13 00:00;59;2;152;;Питание;Россия
30/04/13 00:00;59;2;155;;Питание;Россия
30/04/13 00:00;59;2;111;;Питание;Россия
01/05/13 00:00;59;3;1200;;Питание;Россия
03/05/13 00:00;59;5;450;;Досуг/Сноуборд;Россия
04/05/13 00:00;59;6;450;;Досуг/Сноуборд;Россия
04/05/13 00:00;59;6;189;;Питание;Россия
05/05/13 00:00;59;7;40;;Питание;Россия
05/05/13 00:00;59;7;1200;Бензин;Досуг/Сноуборд;Россия
06/05/13 00:00;60;1;700;;Досуг;Россия
06/05/13 00:00;60;1;253;;Питание;Россия
06/05/13 00:00;60;1;17;;Транспорт;Россия
06/05/13 00:00;60;1;17;;Транспорт;Россия
06/05/13 00:00;60;1;17;;Транспорт;Россия
06/05/13 00:00;60;1;350;Сумка на руль;Досуг/Велосипед;Россия
06/05/13 00:00;60;1;327;Крем от загара, дезодорант, влажные салфетки;Гигиена;Россия
06/05/13 00:00;60;1;58,5;Прищепки, уайт-спирит;Хозяйство/Расходники;Россия
06/05/13 00:00;60;1;53;Нож;Хозяйство/Инвентарь;Россия
07/05/13 00:00;60;2;43,8;;Прочие;Россия
07/05/13 00:00;60;2;123;;Питание;Россия
07/05/13 00:00;60;2;50;Кабель;Хозяйство/Расходники;Россия
07/05/13 00:00;60;2;15;Изолента;Хозяйство/Расходники;Россия
07/05/13 00:00;60;2;30;Батарейный отсек;Хозяйство/Расходники;Россия
07/05/13 00:00;60;2;333;;Питание;Россия
08/05/13 00:00;60;3;12;;Питание;Россия
08/05/13 00:00;60;3;65;;Питание;Россия
08/05/13 00:00;60;3;11;;Транспорт;Россия
08/05/13 00:00;60;3;36;;Питание;Россия
08/05/13 00:00;60;3;150;Восковые фигуры;Досуг;Россия
09/05/13 00:00;60;4;145;;Питание;Россия
09/05/13 00:00;60;4;170;Березовский сок 1.5 л;Питание;Казахстан
09/05/13 00:00;60;4;500;Обед в столовой;Питание;Казахстан
09/05/13 00:00;60;4;10000;Транспорт + прочее;Досуг/Велосипед;Казахстан
11/05/13 00:00;60;6;1165;;Связь/Телефон;Казахстан
11/05/13 00:00;60;6;840;Столовая;Питание;Казахстан
12/05/13 00:00;60;7;245;Леденцы Дюшес;Питание;Казахстан
14/05/13 00:00;61;2;100;Пирожки 2;Питание;Казахстан
14/05/13 00:00;61;2;1220;Апельсины, шоколад, конфеты;Питание;Казахстан
14/05/13 00:00;61;2;850;Коньяк;Досуг;Казахстан
15/05/13 00:00;61;3;980;Кафе;Питание;Казахстан
15/05/13 00:00;61;3;300;Влажные салфетки;Гигиена;Казахстан
15/05/13 00:00;61;3;100;Лимонад;Питание;Казахстан
15/05/13 00:00;61;3;2000;Общак;Питание;Казахстан
17/05/13 00:00;61;5;280;Леденцы;Питание;Казахстан
17/05/13 00:00;61;5;165;Пикник, орбит;Питание;Казахстан
17/05/13 00:00;61;5;850;Кафе;Питание;Казахстан
18/05/13 00:00;61;6;180;Мороженое, арахис;Питание;Казахстан
18/05/13 00:00;61;6;100;Лимонад;Питание;Казахстан
18/05/13 00:00;61;6;1210;Кафе;Питание;Казахстан
22/05/13 00:00;62;3;7500;Трансфер;Досуг/Велосипед;Казахстан
22/05/13 00:00;62;3;170;Общак;Питание;Казахстан
22/05/13 00:00;62;3;850;;Гигиена;Казахстан
22/05/13 00:00;62;3;1800;Гостиница;Жильё/Аренда;Казахстан
22/05/13 00:00;62;3;200;Душ;Гигиена;Казахстан
22/05/13 00:00;62;3;450;Общак;Питание;Казахстан
22/05/13 00:00;62;3;640;Общак;Питание;Россия
22/05/13 00:00;62;3;400;;Питание;Казахстан
23/05/13 00:00;62;4;350;Вафли, шоколад;Питание;Казахстан
23/05/13 00:00;62;4;555;Белье в поезд;Транспорт;Казахстан
23/05/13 00:00;62;4;65;;Транспорт;Казахстан
23/05/13 00:00;62;4;150;Магнитик;Благотворительность;Казахстан
23/05/13 00:00;62;4;250;Магнитик;Благотворительность;Казахстан
23/05/13 00:00;62;4;890;Обед на заречном рынке;Питание;Казахстан
23/05/13 00:00;62;4;1760;Коньяк 1л;Досуг;Казахстан
23/05/13 00:00;62;4;200;Такси;Транспорт;Казахстан
23/05/13 00:00;62;4;65;Автобус;Транспорт;Казахстан
23/05/13 00:00;62;4;600;;Питание;Казахстан
23/05/13 00:00;62;4;350;Пиво;Досуг;Казахстан
23/05/13 00:00;62;4;200;Пирожки;Питание;Казахстан
23/05/13 00:00;62;4;240;Арахис;Питание;Казахстан
23/05/13 00:00;62;4;120;Сувенир;Благотворительность;Казахстан
24/05/13 00:00;62;5;15;Чай;Питание;Россия
24/05/13 00:00;62;5;15;Чай;Питание;Россия
24/05/13 00:00;62;5;15;Чай;Питание;Россия
24/05/13 00:00;62;5;380;На сувениры;Благотворительность;Казахстан
24/05/13 00:00;62;5;526;Горожанка;Питание;Россия
24/05/13 00:00;62;5;268;Столовая;Питание;Россия
25/05/13 00:00;62;6;50;ЕТК;Транспорт;Россия
25/05/13 00:00;62;6;35;Хот-дог;Питание;Россия
26/05/13 00:00;62;7;45;;Транспорт;Россия
26/05/13 00:00;62;7;45;;Транспорт;Россия
26/05/13 00:00;62;7;315;;Питание;Россия
26/05/13 00:00;62;7;284,94;Литиевые Аккумуляторы AA x2;Хозяйство/Расходники;Россия
27/05/13 00:00;63;1;50;65824;Жильё/Электроэнергия;Россия
27/05/13 00:00;63;1;10200;;Жильё/Аренда;Россия
27/05/13 00:00;63;1;30;Булочка;Питание;Россия
27/05/13 00:00;63;1;169;;Питание;Россия
27/05/13 00:00;63;1;23;;Транспорт;Россия
27/05/13 00:00;63;1;20;;Транспорт;Россия
27/05/13 00:00;63;1;160;;Питание;Россия
27/05/13 00:00;63;1;430;Выпрямитель волос;Хозяйство/Техника;Россия
28/05/13 00:00;63;2;26;Булочки;Питание;Россия
28/05/13 00:00;63;2;142,5;;Питание;Россия
28/05/13 00:00;63;2;50;Мойка;Досуг/Велосипед;Россия
28/05/13 00:00;63;2;60,35;Защитная пленка для Etrex 20;Досуг/Инвентарь;Россия
28/05/13 00:00;63;2;127,4;Нарамная сумка;Досуг/Велосипед;Россия
28/05/13 00:00;63;2;236;Горожанка;Питание;Россия
29/05/13 00:00;63;3;150,1;Столовая;Питание;Россия
29/05/13 00:00;63;3;69;;Питание;Россия
29/05/13 00:00;63;3;100;Исправление восьмерки;Досуг/Велосипед;Россия
29/05/13 00:00;63;3;30;Булочки;Питание;Россия
29/05/13 00:00;63;3;1285;Футболка Prana;Одежда;Россия
29/05/13 00:00;63;3;365;Смазка для цепи;Досуг/Велосипед;Россия
30/05/13 00:00;63;4;1500;Батут;Досуг;Россия
30/05/13 00:00;63;4;30;;Питание;Россия
30/05/13 00:00;63;4;175;Месье Оливье;Питание;Россия
30/05/13 00:00;63;4;54;;Питание;Россия
30/05/13 00:00;63;4;23;;Транспорт;Россия
30/05/13 00:00;63;4;257,27;Складные бутылки x4;Хозяйство/Расходники;Россия
31/05/13 00:00;63;5;27;;Питание;Россия
31/05/13 00:00;63;5;186;Ланч-кафе;Питание;Россия
31/05/13 00:00;63;5;100;ЕТК;Транспорт;Россия
31/05/13 00:00;63;5;1300;Колеса;Досуг/Ролики;Россия
31/05/13 00:00;63;5;114;;Питание;Россия
31/05/13 00:00;63;5;4490;Велорюкзак ТРЕК-85 с чехлом;Досуг/Велосипед;Россия
31/05/13 00:00;63;5;590;Косметичка Deuter;Хозяйство/Инвентарь;Россия
31/05/13 00:00;63;5;66,58;Складные фляжки x2;Хозяйство/Инвентарь;Россия
01/06/13 00:00;63;6;23;;Транспорт;Россия
01/06/13 00:00;63;6;50;Покер;Досуг/Настолки;Россия
01/06/13 00:00;63;6;31;;Питание;Россия
01/06/13 00:00;63;6;116,45;;Питание;Россия
01/06/13 00:00;63;6;121,55;Кондиционер для белья;Гигиена;Россия
01/06/13 00:00;63;6;650;;Связь/Интернет;Россия
02/06/13 00:00;63;7;100;Пиво;Досуг;Россия
02/06/13 00:00;63;7;66;;Питание;Россия
03/06/13 00:00;64;1;30;;Питание;Россия
03/06/13 00:00;64;1;170;;Питание;Россия
03/06/13 00:00;64;1;160;;Питание;Россия
